UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U118740,0,0,0.0,Product101,windows,P12345,0,0
U118741,4,4,7.0,Pr100070,mac os x,P12345,2,2
U118742,1,2,8.0,Product101,mac os x,P12345,1,0
U118743,3,14,16.0,Pr100542,windows,P12345,3,0
U118744,6,6,20.0,Pr100145,mac os x,P12345,2,4
U118745,6,6,7.0,Product101,windows,P12345,4,2
U118746,0,1,14.0,Pr100479,android,P12345,0,0
U118747,4,4,20.0,Pr100145,linux,P12345,3,1
U118748,1,1,17.0,Pr100430,android,P12345,1,0
U118749,6,6,7.0,Product101,windows,P12345,5,1
U118750,2,2,7.0,Pr100567,windows,P12345,1,1
U118751,2,2,7.0,Pr100193,linux,P12345,1,1
U118752,0,0,0.0,Product101,windows,P12345,0,0
U118753,0,3,20.0,Product101,windows,P12345,0,0
U118754,0,5,3479.0,Pr100254,windows,P12345,0,0
U118755,1,1,21.0,Pr100145,windows,P12345,1,0
U118756,0,0,0.0,Product101,linux,P12345,0,0
U118757,9,9,7.0,Pr100119,android,P12345,6,3
U118758,1,1,7.0,Pr100500,android,P12345,1,0
U118759,11,11,7.0,Pr100707,mac os x,P12345,6,5
U118760,4,4,2737.0,Pr100199,ubuntu,P12345,1,3
U118761,2,2,19.0,Pr100017,android,P12345,1,1
U118762,9,9,7.0,Product101,windows,P12345,4,5
U118764,29,36,20.0,Product101,windows,P12345,13,16
U118765,4,4,21.0,Pr100428,windows,P12345,4,0
U118766,3,3,7.0,Pr100250,android,P12345,3,0
U118767,1,1,7.0,Pr100451,mac os x,P12345,1,0
U118768,2,3,13.0,Pr100226,mac os x,P12345,1,1
U118769,2,2,7.0,Pr100166,mac os x,P12345,2,0
U118770,21,36,8.0,Pr100791,mac os x,P12345,9,12
U118771,119,137,8.0,Product101,windows,P12345,30,89
U118772,0,113,15.0,Product101,windows,P12345,0,0
U118773,0,0,0.0,Product101,windows,P12345,0,0
U118774,5,44,18.0,Product101,windows,P12345,4,1
U118775,12,21,8.0,Pr102253,windows,P12345,4,8
U118776,14,14,7.0,Pr100431,windows,P12345,2,12
U118777,1,1,7.0,Pr100176,windows,P12345,1,0
U118778,5,5,7.0,Product101,windows,P12345,1,4
U118781,1,1,7.0,Pr101111,android,P12345,1,0
U118782,1,20,11.0,Pr100106,windows,P12345,1,0
U118783,2,2,7.0,Pr100028,linux,P12345,1,1
U118784,1,1,7.0,Pr100273,mac os x,P12345,1,0
U118785,1,1,7.0,Pr100510,windows,P12345,1,0
U118786,4,4,21.0,Product101,windows,P12345,3,1
U118787,5,5,7.0,Pr100073,android,P12345,2,3
U118788,0,8,17.0,Pr100928,windows,P12345,0,0
U118789,1,1,7.0,Product101,windows,P12345,0,1
U118790,1,1,7.0,Pr100166,windows,P12345,1,0
U118791,5,5,7.0,Pr100910,windows,P12345,3,2
U118792,3,3,7.0,Pr100022,windows,P12345,1,2
U118793,1,5,20.0,Pr100739,android,P12345,1,0
U118794,10,10,7.0,Pr100595,windows,P12345,6,4
U118795,1,2,5243.0,Pr100120,windows,P12345,1,0
U118796,0,12,15.0,Pr100021,windows,P12345,0,0
U118797,3,3,7.0,Pr100872,android,P12345,3,0
U118798,1,1,21.0,Pr100416,windows,P12345,1,0
U118799,1,1,7.0,Pr100428,android,P12345,1,0
U118801,1,1,7.0,Product101,windows,P12345,0,1
U118802,3,3,21.0,Pr100261,windows,P12345,2,1
U118804,2,2,5055.0,Product101,windows,P12345,0,2
U118805,1,6,15.0,Pr100802,windows,P12345,0,1
U118806,1,1,20.0,Pr100145,mac os x,P12345,1,0
U118807,2,2,7.0,Product101,windows,P12345,1,1
U118808,15,67,8908.0,Product101,android,P12345,8,7
U118809,2,2,7.0,Pr100489,android,P12345,1,1
U118810,1,8,12.0,Product101,windows,P12345,1,0
U118811,5,5,7.0,Pr101347,mac os x,P12345,1,4
U118812,2,15,16.0,Product101,windows,P12345,1,1
U118813,1,2,21.0,Pr100758,mac os x,P12345,1,0
U118814,1,1,7.0,Pr100901,android,P12345,1,0
U118815,7,7,7.0,Pr100146,windows,P12345,2,5
U118816,2,2,7.0,Product101,windows,P12345,0,2
U118817,2,4,8.0,Pr102060,android,P12345,2,0
U118819,8,8,7.0,Pr100496,windows,P12345,2,6
U118820,1,1,20.0,Product101,windows,P12345,1,0
U118821,2,2,7.0,Pr100199,mac os x,P12345,1,1
U118822,1,1,7.0,Pr100919,android,P12345,1,0
U118823,16,16,3954.0,Product101,windows,P12345,9,7
U118824,6,11,13.0,Product101,windows,P12345,3,3
U118825,1,6,21.0,Pr101425,linux,P12345,1,0
U118826,1,1,7.0,Product101,ios,P12345,0,1
U118827,2,8,13.0,Pr101421,windows,P12345,1,1
U118828,1,1,7.0,Pr100219,android,P12345,1,0
U118829,2,11,15.0,Product101,windows,P12345,1,1
U118830,14,14,7.0,Pr100350,windows,P12345,2,12
U118831,4,7,14.0,Pr100846,windows,P12345,0,4
U118832,0,0,0.0,Product101,windows,P12345,0,0
U118833,1,1,7.0,Pr100166,windows,P12345,1,0
U118834,7,7,7.0,Pr101000,windows,P12345,5,2
U118835,6,6,7.0,Pr100885,android,P12345,5,1
U118836,2,2,7.0,Pr100593,mac os x,P12345,1,1
U118837,3,6,10.0,Product101,windows,P12345,2,1
U118838,2,2,7.0,Product101,mac os x,P12345,1,1
U118839,7,7,7.0,Pr100106,windows,P12345,4,3
U118840,1,8,12.0,Pr101050,windows,P12345,1,0
U118841,1,2,9.0,Pr100364,windows,P12345,0,1
U118842,1,1,7.0,Pr100017,android,P12345,1,0
U118843,1,1,7.0,Pr100850,android,P12345,1,0
U118844,1,2,14.0,Pr100338,mac os x,P12345,1,0
U118845,2,5,20.0,Pr104534,windows,P12345,0,2
U118846,3,14,18.0,Pr101590,mac os x,P12345,1,2
U118847,7,7,7.0,Pr101751,windows,P12345,2,5
U118848,10,261,7545.0,Product101,windows,P12345,4,6
U118849,0,0,0.0,Product101,windows,P12345,0,0
U118850,1,1,7.0,Pr100073,android,P12345,1,0
U118851,1,1,7.0,Pr100161,windows,P12345,1,0
U118852,2,2,7.0,Pr101013,windows,P12345,1,1
U118853,2,3,14.0,Pr100238,windows,P12345,2,0
U118854,3,3,7.0,Pr101111,windows,P12345,1,2
U118855,2,2,7.0,Product101,android,P12345,0,2
U118856,0,10,20.0,Pr106487,android,P12345,0,0
U118857,2,2,7.0,Product101,windows,P12345,1,1
U118858,5,5,7.0,Pr100226,linux,P12345,3,2
U118860,3,3,7.0,Pr100573,android,P12345,2,1
U118861,1,1,7.0,Pr100134,android,P12345,1,0
U118862,3,3,7.0,Pr100099,android,P12345,3,0
U118863,1,1,7.0,Pr100434,windows,P12345,1,0
U118864,1,1,20.0,Product101,windows,P12345,1,0
U118865,31,31,7.0,Product101,windows,P12345,6,25
U118866,5,12,14.0,Pr101049,windows,P12345,4,1
U118867,2,15,18.0,Pr100881,windows,P12345,0,2
U118868,3,3,7.0,Pr100872,android,P12345,2,1
U118869,2,2,7.0,Product101,android,P12345,0,2
U118870,2,23,20.0,Product101,windows,P12345,1,1
U118871,1,1,7.0,Product101,android,P12345,1,0
U118872,0,0,0.0,Product101,windows,P12345,0,0
U118873,16,16,1121.0,Pr100390,windows,P12345,8,8
U118874,1,1,7.0,Pr100070,mac os x,P12345,1,0
U118875,4,4,7.0,Pr100870,windows,P12345,1,3
U118876,7,7,7.0,Pr100885,windows,P12345,5,2
U118877,1,1,7.0,Pr101249,android,P12345,1,0
U118878,13,13,7.0,Pr100307,windows,P12345,2,11
U118879,1,1,7.0,Pr100060,android,P12345,1,0
U118881,0,4,14.0,Pr100248,mac os x,P12345,0,0
U118882,19,33,21.0,Product101,windows,P12345,6,13
U118883,1,1,7.0,Product101,windows,P12345,1,0
U118884,13,13,7.0,Pr100446,windows,P12345,2,11
U118886,1,1,16.0,Pr100430,android,P12345,1,0
U118887,1,18,12.0,Product101,linux,P12345,1,0
U118888,1,1,7.0,Pr100763,android,P12345,1,0
U118889,1,1,7.0,Pr102706,android,P12345,1,0
U118890,159,163,1179.0,Product101,windows,P12345,19,140
U118891,2,2,7.0,Pr100348,android,P12345,1,1
U118892,22,23,9.0,Pr101143,windows,P12345,9,13
U118894,1,2,17.0,Pr100788,android,P12345,1,0
U118895,0,0,19.0,Product101,windows,P12345,0,0
U118896,1,4,18.0,Pr100417,windows,P12345,1,0
U118897,4,4,18.0,Pr100446,windows,P12345,1,3
U118898,0,2,18.0,Pr100142,linux,P12345,0,0
U118899,4,5,14.0,Product101,windows,P12345,3,1
U118900,3,10,15.0,Pr101956,windows,P12345,2,1
U118901,2,2,7.0,Pr102168,windows,P12345,2,0
U118902,10,10,7.0,Pr100910,android,P12345,9,1
U118903,2,2,7.0,Pr100872,android,P12345,2,0
U118904,8,8,7.0,Product101,android,P12345,6,2
U118905,4,4,7.0,Pr100427,windows,P12345,2,2
U118906,2,7,9.0,Product101,windows,P12345,1,1
U118907,0,0,21.0,Product101,windows,P12345,0,0
U118908,20,20,1724.0,Product101,windows,P12345,7,13
U118909,3,3,7.0,Product101,windows,P12345,0,3
U118911,3,3,7.0,Pr100872,android,P12345,3,0
U118912,9,9,7.0,Pr100086,linux,P12345,1,8
U118913,1,1,7.0,Pr100428,android,P12345,1,0
U118914,4,19,21.0,Pr100906,linux,P12345,2,2
U118915,2,5,8.0,Pr100312,windows,P12345,1,1
U118916,2,2,20.0,Product101,ubuntu,P12345,1,1
U118917,3,101,13.0,Product101,windows,P12345,1,2
U118918,0,3,11.0,Pr100534,windows,P12345,0,0
U118919,4,4,7.0,Product101,windows,P12345,0,4
U118920,2,2,7.0,Pr100017,windows,P12345,2,0
U118921,1,1,7.0,Pr102259,windows,P12345,1,0
U118922,0,8,1922.0,Pr100872,android,P12345,0,0
U118923,4,11,20.0,Product101,windows,P12345,1,3
U118924,2,6,8.0,Pr100231,windows,P12345,2,0
U118925,4,6,10.0,Pr100253,mac os x,P12345,2,2
U118926,3,5,13.0,Pr100872,android,P12345,2,1
U118928,3,4,12.0,Product101,windows,P12345,3,0
U118929,14,14,19.0,Pr100269,linux,P12345,2,12
U118930,5,8,21.0,Pr100872,android,P12345,5,0
U118931,0,3,15.0,Pr101164,android,P12345,0,0
U118932,1,5,10.0,Pr100910,windows,P12345,1,0
U118933,0,5,14.0,Pr100177,windows,P12345,0,0
U118934,0,37,19.0,Product101,windows,P12345,0,0
U118935,1,5,18.0,Pr101574,android,P12345,1,0
U118936,1,1,7.0,Pr100872,android,P12345,1,0
U118937,21,21,7.0,Product101,windows,P12345,11,10
U118938,11,11,7.0,Product101,windows,P12345,9,2
U118939,3,3,7.0,Pr100752,windows,P12345,2,1
U118940,5,13,19.0,Product101,windows,P12345,5,0
U118941,21,21,7.0,Product101,android,P12345,15,6
U118942,8,10,9.0,Pr100469,linux,P12345,4,4
U118943,1,1,7.0,Pr100094,windows,P12345,1,0
U118944,1,1,7.0,Pr100073,android,P12345,1,0
U118945,2,10,19.0,Pr100373,windows,P12345,1,1
U118946,0,5,21.0,Product101,windows,P12345,0,0
U118947,2,2,7.0,Pr100988,mac os x,P12345,2,0
U118948,3,3,7.0,Product101,mac os x,P12345,0,3
U118949,0,1,1886.0,Pr100341,windows,P12345,0,0
U118950,1,8,13.0,Product101,android,P12345,1,0
U118951,2,2,7.0,Product101,android,P12345,0,2
U118952,2,2,7.0,Pr102057,windows,P12345,1,1
U118953,4,15,14.0,Pr100910,android,P12345,3,1
U118954,1,1,7.0,Pr100133,windows,P12345,1,0
U118955,4,5,8.0,Pr100219,windows,P12345,2,2
U118956,3,3,7.0,Pr101013,windows,P12345,2,1
U118957,3,3,7.0,Pr100910,windows,P12345,2,1
U118958,2,8,11.0,Pr100197,windows,P12345,0,2
U118959,1,1,20.0,Pr100073,android,P12345,1,0
U118960,0,5,10.0,Pr100144,windows,P12345,0,0
U118961,1,2,8.0,Pr100885,android,P12345,1,0
U118962,1,1,7.0,Pr100318,windows,P12345,1,0
U118964,5,5,7.0,Pr100318,windows,P12345,2,3
U118965,1,1,7.0,Pr100036,chrome os,P12345,1,0
U118966,1,1,7.0,Product101,windows,P12345,0,1
U118967,0,3,21.0,Pr102390,android,P12345,0,0
U118968,3,3,7.0,Product101,windows,P12345,2,1
U118969,1,1,7.0,Pr100219,android,P12345,1,0
U118970,4,4,19.0,Pr100378,windows,P12345,2,2
U118972,2,3,14.0,Pr101923,windows,P12345,2,0
U118973,1,1,7.0,Pr100759,android,P12345,1,0
U118974,0,0,17.0,Product101,android,P12345,0,0
U118975,1,1,7.0,Pr100145,android,P12345,1,0
U118976,1,2,18.0,Pr100088,android,P12345,1,0
U118977,3,3,7.0,Product101,windows,P12345,1,2
U118978,1,8,15.0,Pr100307,windows,P12345,1,0
U118979,1,10,6098.0,Pr103703,windows,P12345,1,0
U118980,2,2,7.0,Pr100525,windows,P12345,1,1
U118982,1,1,21.0,Product101,windows,P12345,0,1
U118983,8,53,21.0,Product101,windows,P12345,8,0
U118984,0,31,15.0,Product101,windows,P12345,0,0
U118985,2,2,17.0,Pr100241,windows,P12345,1,1
U118986,0,7,13.0,Pr100910,ios,P12345,0,0
U118987,1,4,10.0,Pr100656,windows,P12345,0,1
U118988,2,3,19.0,Pr100413,windows,P12345,1,1
U118989,7,7,7.0,Pr100060,windows,P12345,1,6
U118990,1,1,17.0,Product101,windows,P12345,1,0
U118991,0,0,17.0,Product101,windows,P12345,0,0
U118992,5,6,14.0,Pr100868,windows,P12345,5,0
U118993,3,3,21.0,Product101,windows,P12345,0,3
U118994,1,1,7.0,Product101,mac os x,P12345,0,1
U118995,1,1,7.0,Pr103445,windows,P12345,1,0
U118996,1,2,19.0,Product101,linux,P12345,1,0
U118997,0,1,17.0,Product101,windows,P12345,0,0
U118998,4,14,12.0,Pr100390,windows,P12345,3,1
U118999,0,31,8.0,Product101,windows,P12345,0,0
U119000,1,2,12.0,Product101,windows,P12345,0,1
U119001,4,4,7.0,Pr102592,windows,P12345,3,1
U119002,1,7,10.0,Product101,windows,P12345,1,0
U119003,3,18,8.0,Product101,windows,P12345,1,2
U119005,1,1,7.0,Pr100073,android,P12345,1,0
U119006,0,3,15.0,Pr100494,windows,P12345,0,0
U119007,1,3,18.0,Pr100080,windows,P12345,1,0
U119008,2,5,20.0,Product101,windows,P12345,2,0
U119009,5,5,7.0,Product101,windows,P12345,1,4
U119010,4,12,18.0,Pr101197,windows,P12345,1,3
U119011,4,4,7.0,Pr100368,windows,P12345,1,3
U119012,1,2,20.0,Pr100209,windows,P12345,0,1
U119013,25,25,21.0,Pr100050,mac os x,P12345,3,22
U119014,6,19,14.0,Pr100908,mac os x,P12345,4,2
U119015,1,30,21.0,Product101,windows,P12345,1,0
U119016,2,2,7.0,Pr100268,windows,P12345,2,0
U119017,2,19,18.0,Pr101765,windows,P12345,2,0
U119018,1,1,21.0,Pr100459,windows,P12345,1,0
U119020,2,6,21.0,Pr100301,windows,P12345,1,1
U119021,1,1,18.0,Pr100060,windows,P12345,1,0
U119023,2,2,7.0,Pr100065,windows,P12345,1,1
U119024,1,3,16.0,Pr102602,windows,P12345,0,1
U119025,2,8,12.0,Pr100166,windows,P12345,1,1
U119026,14,14,7.0,Pr101380,windows,P12345,3,11
U119027,12,46,1989.0,Product101,windows,P12345,6,6
U119028,5,5,7.0,Pr102454,windows,P12345,2,3
U119029,24,24,7.0,Pr100773,windows,P12345,1,23
U119030,1,3,19.0,Pr100096,windows,P12345,1,0
U119031,1,1,7.0,Pr101150,windows,P12345,1,0
U119032,1,1,7.0,Product101,windows,P12345,1,0
U119033,1,3,21.0,Pr100785,windows,P12345,1,0
U119034,4,21,17.0,Product101,windows,P12345,3,1
U119035,4,4,7463.0,Product101,windows,P12345,4,0
U119036,1,3,10.0,Pr100539,windows,P12345,1,0
U119037,0,2,19.0,Pr100250,windows,P12345,0,0
U119038,2,4,19.0,Pr100735,windows,P12345,1,1
U119039,10,38,20.0,Product101,windows,P12345,10,0
U119040,2,5,17.0,Product101,windows,P12345,0,2
U119041,3,3,7.0,Pr100619,android,P12345,2,1
U119042,2,2,7.0,Product101,windows,P12345,2,0
U119043,3,3,7.0,Pr100355,windows,P12345,1,2
U119044,12,12,7.0,Pr100661,android,P12345,3,9
U119045,2,6,20.0,Pr100254,windows,P12345,1,1
U119046,0,0,19.0,Product101,mac os x,P12345,0,0
U119048,1,1,7.0,Pr100005,windows,P12345,1,0
U119049,0,2,13.0,Pr100051,windows,P12345,0,0
U119050,1,1,21.0,Pr100162,windows,P12345,1,0
U119051,3,3,21.0,Pr100788,android,P12345,1,2
U119052,1,1,7.0,Product101,windows,P12345,0,1
U119053,4,4,7.0,Pr100802,android,P12345,2,2
U119054,2,2,7.0,Pr100021,windows,P12345,1,1
U119055,1,1,18.0,Pr101013,windows,P12345,1,0
U119056,14,14,2819.0,Product101,ios,P12345,5,9
U119057,5,8,20.0,Product101,mac os x,P12345,3,2
U119058,1,2,18.0,Pr100444,windows,P12345,1,0
U119059,6,8,8.0,Product101,windows,P12345,3,3
U119060,2,7,21.0,Pr100517,windows,P12345,0,2
U119061,1,9,12.0,Product101,windows,P12345,1,0
U119062,3,3,7.0,Pr100107,windows,P12345,2,1
U119063,1,1,7.0,Pr100510,windows,P12345,1,0
U119064,1,1,7.0,Product101,windows,P12345,0,1
U119065,1,8,9.0,Pr101640,windows,P12345,0,1
U119066,4,4,7.0,Product101,windows,P12345,4,0
U119067,3,3,7.0,Pr100137,windows,P12345,1,2
U119068,16,16,7.0,Pr100102,android,P12345,4,12
U119069,1,4,10.0,Pr100036,windows,P12345,0,1
U119070,16,16,7.0,Pr100850,android,P12345,2,14
U119071,5,63,17.0,Product101,android,P12345,2,3
U119072,1,1,7.0,Pr102284,windows,P12345,1,0
U119074,0,23,17.0,Product101,windows,P12345,0,0
U119075,6,35,15.0,Product101,windows,P12345,1,5
U119076,0,7,15.0,Pr100080,windows,P12345,0,0
U119077,12,12,5014.0,Pr100180,windows,P12345,6,6
U119078,13,13,21.0,Product101,windows,P12345,4,9
U119080,3,4,19.0,Pr100739,mac os x,P12345,1,2
U119081,3,3,7.0,Pr101083,windows,P12345,3,0
U119082,3,3,7.0,Pr100121,android,P12345,1,2
U119083,9,15,12.0,Product101,linux,P12345,5,4
U119084,0,4,9.0,Pr102869,windows,P12345,0,0
U119085,4,9,19.0,Product101,windows,P12345,3,1
U119086,0,1,21.0,Product101,android,P12345,0,0
U119087,1,12,8.0,Pr100859,android,P12345,1,0
U119088,1,1,7.0,Pr100758,windows,P12345,1,0
U119089,2,2,7.0,Pr100250,windows,P12345,2,0
U119090,8,8,7.0,Product101,windows,P12345,5,3
U119091,1,3,8.0,Product101,android,P12345,1,0
U119092,3,3,7.0,Pr100060,windows,P12345,1,2
U119093,0,0,21.0,Product101,windows,P12345,0,0
U119094,4,4,7.0,Product101,windows,P12345,0,4
U119095,3,4,14.0,Product101,windows,P12345,1,2
U119096,7,7,7.0,Pr100176,windows,P12345,2,5
U119097,10,10,16.0,Pr100086,windows,P12345,3,7
U119098,14,14,7.0,Product101,windows,P12345,5,9
U119099,1,27,9.0,Pr100558,android,P12345,1,0
U119100,5,5,7.0,Pr100402,windows,P12345,2,3
U119101,2,6,5651.0,Pr100390,mac os x,P12345,1,1
U119102,2,2,7.0,Pr101029,windows,P12345,1,1
U119103,20,20,7.0,Pr107991,mac os x,P12345,9,11
U119104,1,1,7.0,Pr100147,windows,P12345,1,0
U119105,2,24,3756.0,Product101,windows,P12345,1,1
U119106,8,8,7.0,Pr100036,windows,P12345,2,6
U119107,5,5,7.0,Pr100637,windows,P12345,2,3
U119108,17,18,18.0,Pr100771,windows,P12345,3,14
U119109,2,2,7.0,Pr101260,windows,P12345,1,1
U119110,1,1,21.0,Pr100743,windows,P12345,1,0
U119111,6,11,15.0,Pr100453,windows,P12345,2,4
U119112,1,2,21.0,Pr100415,windows,P12345,1,0
U119113,1,1,7.0,Pr101063,android,P12345,1,0
U119114,3,4,14.0,Product101,windows,P12345,3,0
U119115,6,19,9.0,Product101,windows,P12345,2,4
U119117,0,0,0.0,Product101,windows,P12345,0,0
U119118,2,4,12.0,Pr100017,mac os x,P12345,1,1
U119119,9,27,10.0,Pr101244,windows,P12345,6,3
U119120,3,3,7.0,Pr100735,linux,P12345,1,2
U119121,2,2,7.0,Pr100209,windows,P12345,2,0
U119122,1,1,21.0,Product101,windows,P12345,0,1
U119123,2,2,7.0,Pr100686,windows,P12345,1,1
U119124,2,3,8.0,Pr101747,android,P12345,1,1
U119125,2,14,10.0,Pr100200,windows,P12345,0,2
U119126,2,3,8.0,Pr100719,android,P12345,2,0
U119127,1,8,14.0,Pr100430,android,P12345,1,0
U119128,2,2,16.0,Pr100324,linux,P12345,1,1
U119129,3,5,16.0,Pr100250,windows,P12345,2,1
U119130,4,34,14.0,Product101,mac os x,P12345,1,3
U119131,1,2,12.0,Pr100819,windows,P12345,1,0
U119132,3,6,19.0,Pr101463,windows,P12345,3,0
U119133,0,6,10.0,Pr100355,mac os x,P12345,0,0
U119134,1,1,7.0,Product101,linux,P12345,0,1
U119135,1,5,21.0,Product101,windows,P12345,1,0
U119136,3,7,9.0,Pr100355,windows,P12345,1,2
U119137,1,1,7.0,Product101,windows,P12345,0,1
U119138,0,17,13.0,Pr102327,windows,P12345,0,0
U119139,2,2,7.0,Pr100094,windows,P12345,2,0
U119140,1,2,21.0,Pr100925,mac os x,P12345,1,0
U119141,6,6,7.0,Pr100017,linux,P12345,1,5
U119142,1,1,7.0,Pr100073,android,P12345,1,0
U119144,2,2,20.0,Pr100750,windows,P12345,1,1
U119145,1,4,15.0,Pr100864,windows,P12345,0,1
U119146,3,3,7.0,Pr100728,mac os x,P12345,2,1
U119147,0,2,11.0,Pr101029,android,P12345,0,0
U119148,0,4,10.0,Pr100206,windows,P12345,0,0
U119149,20,20,18.0,Product101,windows,P12345,11,9
U119150,3,7,20.0,Pr100138,windows,P12345,3,0
U119151,15,15,18.0,Pr100402,windows,P12345,4,11
U119152,3,23,12.0,Product101,windows,P12345,2,1
U119153,2,2,7.0,Pr100017,mac os x,P12345,1,1
U119154,6,71,19.0,Product101,windows,P12345,0,6
U119155,13,13,7.0,Product101,windows,P12345,6,7
U119156,1,21,14.0,Product101,windows,P12345,1,0
U119157,0,0,19.0,Product101,android,P12345,0,0
U119158,10,16,18.0,Pr100578,windows,P12345,0,10
U119159,12,12,7.0,Pr100667,windows,P12345,2,10
U119160,0,1,11.0,Pr100361,android,P12345,0,0
U119161,3,8,15.0,Product101,windows,P12345,2,1
U119162,2,4,15.0,Product101,windows,P12345,1,1
U119163,2,2,7.0,Product101,android,P12345,1,1
U119164,2,12,19.0,Pr100522,linux,P12345,1,1
U119165,3,3,21.0,Product101,android,P12345,2,1
U119167,0,0,17.0,Product101,android,P12345,0,0
U119168,0,6,2904.0,Product101,windows,P12345,0,0
U119169,8,8,20.0,Pr100390,windows,P12345,4,4
U119170,1,4,9.0,Pr100654,linux,P12345,1,0
U119171,1,1,7.0,Product101,android,P12345,1,0
U119172,1,1,21.0,Pr100036,windows,P12345,1,0
U119174,2,3,9.0,Pr100102,windows,P12345,0,2
U119175,2,2,7.0,Pr100192,android,P12345,2,0
U119176,1,3,17.0,Pr100178,windows,P12345,1,0
U119177,13,26,12.0,Pr100540,windows,P12345,5,8
U119178,1,1,7.0,Pr100192,windows,P12345,1,0
U119180,2,7,19.0,Product101,windows,P12345,2,0
U119181,1,1,7.0,Pr100061,windows,P12345,1,0
U119182,0,1,19.0,Pr100901,android,P12345,0,0
U119183,4,5,6318.0,Product101,windows,P12345,4,0
U119184,1,1,7.0,Pr100268,android,P12345,1,0
U119185,0,3,20.0,Product101,windows,P12345,0,0
U119186,1,3,20.0,Pr100200,android,P12345,1,0
U119187,4,39,10.0,Pr100974,windows,P12345,2,2
U119188,3,12,20.0,Product101,windows,P12345,1,2
U119189,2,2,7.0,Product101,windows,P12345,0,2
U119190,1,4,11.0,Pr100881,windows,P12345,1,0
U119191,1,1,17.0,Pr100276,android,P12345,1,0
U119192,5,5,7.0,Pr100283,windows,P12345,2,3
U119194,1,1,18.0,Product101,windows,P12345,0,1
U119195,1,5,21.0,Product101,android,P12345,1,0
U119196,2,21,14.0,Product101,windows,P12345,1,1
U119197,2,2,21.0,Pr100133,windows,P12345,1,1
U119198,2,2,7.0,Pr100019,windows,P12345,2,0
U119199,1,3,10.0,Pr101637,android,P12345,1,0
U119200,1,1,7.0,Pr100428,windows,P12345,1,0
U119201,1,6,12.0,Pr100908,android,P12345,1,0
U119202,1,1,20.0,Product101,windows,P12345,0,1
U119203,1,1,7.0,Pr100219,android,P12345,1,0
U119204,3,3,872.0,Pr100327,windows,P12345,1,2
U119205,6,6,7.0,Product101,android,P12345,0,6
U119206,12,45,1022.0,Product101,android,P12345,7,5
U119207,3,6,18.0,Pr100200,windows,P12345,3,0
U119208,1,3,8.0,Pr100328,windows,P12345,1,0
U119209,2,4,20.0,Product101,windows,P12345,1,1
U119210,4,4,7.0,Pr100017,android,P12345,1,3
U119211,2,6,15.0,Pr101782,windows,P12345,1,1
U119212,0,1,15.0,Product101,windows,P12345,0,0
U119213,3,3,7.0,Pr101314,mac os x,P12345,1,2
U119214,0,3,18.0,Pr102669,android,P12345,0,0
U119215,4,4,7.0,Pr100219,ios,P12345,2,2
U119216,6,8,21.0,Pr100252,windows,P12345,2,4
U119217,1,2,12.0,Product101,windows,P12345,0,1
U119218,10,14,12.0,Product101,windows,P12345,3,7
U119219,1,1,7.0,Product101,android,P12345,0,1
U119220,26,26,7.0,Pr100387,windows,P12345,9,17
U119221,1,1,7.0,Pr102946,android,P12345,1,0
U119222,2,2,7.0,Pr100333,mac os x,P12345,1,1
U119223,1,1,7.0,Pr100070,windows,P12345,1,0
U119224,1,1,21.0,Pr100078,android,P12345,1,0
U119225,0,32,13.0,Pr100030,linux,P12345,0,0
U119226,1,8,9.0,Product101,windows,P12345,1,0
U119227,2,2,7.0,Pr100073,windows,P12345,2,0
U119228,0,0,21.0,Product101,windows,P12345,0,0
U119229,3,6,20.0,Pr100941,windows,P12345,3,0
U119230,1,1,18.0,Pr100719,windows,P12345,1,0
U119231,1,1,7.0,Pr100017,android,P12345,1,0
U119232,0,5,19.0,Pr102504,android,P12345,0,0
U119233,1,2,12.0,Pr100017,windows,P12345,0,1
U119234,0,7,13.0,Pr100850,windows,P12345,0,0
U119235,1,4,21.0,Product101,windows,P12345,0,1
U119236,5,5,7.0,Pr101397,windows,P12345,2,3
U119237,1,3,12.0,Pr100788,android,P12345,1,0
U119238,2,2,7.0,Pr100209,windows,P12345,1,1
U119240,0,4,20.0,Pr100060,windows,P12345,0,0
U119241,2,8,17.0,Product101,windows,P12345,0,2
U119242,2,2,7.0,Pr100063,mac os x,P12345,2,0
U119243,6,18,9.0,Product101,windows,P12345,3,3
U119244,2,2,7.0,Pr100001,windows,P12345,1,1
U119245,5,6,14.0,Pr103378,windows,P12345,2,3
U119246,0,0,0.0,Product101,windows,P12345,0,0
U119248,0,2,19.0,Pr100024,windows,P12345,0,0
U119249,1,4,11.0,Pr100619,windows,P12345,1,0
U119250,2,3,8.0,Pr100060,windows,P12345,1,1
U119252,2,2,17.0,Product101,windows,P12345,2,0
U119253,1,1,18.0,Pr100917,windows,P12345,1,0
U119254,2,10,15.0,Pr100453,windows,P12345,1,1
U119255,2,2,7.0,Pr100070,windows,P12345,1,1
U119256,0,1,12.0,Pr100017,windows,P12345,0,0
U119257,3,3,19.0,Pr102276,windows,P12345,2,1
U119258,7,7,7.0,Pr100198,windows,P12345,2,5
U119259,1,1,7.0,Pr100102,windows,P12345,1,0
